from_address,to_address,amount,timestamp,tx_hash
0x_norm_675,0x_norm_4,3.3722,1700058765,0x_tx_1313
0x_norm_923,0x_norm_639,2.1897,1700065961,0x_tx_1314
0x_norm_526,0x_norm_693,1.685,1700074658,0x_tx_1315
0x_norm_219,0x_norm_455,4.0849,1700099996,0x_tx_1316
0x_norm_264,0x_norm_101,4.7637,1700013170,0x_tx_1317
0x_norm_600,0x_norm_593,4.1399,1700013880,0x_tx_1318
0x_norm_54,0x_norm_743,0.4164,1700017687,0x_tx_1319
0x_norm_683,0x_norm_226,4.0797,1700064460,0x_tx_1320
0x_norm_310,0x_norm_128,2.635,1700037079,0x_tx_1321
0x_norm_285,0x_norm_96,1.7762,1700029001,0x_tx_1322
0x_norm_946,0x_norm_482,3.6728,1700051223,0x_tx_1323
0x_norm_204,0x_norm_972,1.4431,1700071228,0x_tx_1324
0x_norm_216,0x_norm_209,0.5746,1700019524,0x_tx_1325
0x_norm_21,0x_norm_129,4.3767,1700068299,0x_tx_1326
0x_norm_737,0x_norm_768,1.1255,1700036260,0x_tx_1327
0x_norm_543,0x_norm_312,1.5511,1700058811,0x_tx_1328
0x_norm_799,0x_norm_573,2.6218,1700079235,0x_tx_1329
0x_norm_487,0x_norm_155,3.1356,1700087143,0x_tx_1330
0x_norm_506,0x_norm_101,4.6182,1700004221,0x_tx_1331
0x_norm_504,0x_norm_440,1.4008,1700083691,0x_tx_1332
0x_norm_422,0x_norm_431,1.6868,1700024878,0x_tx_1333
0x_norm_147,0x_norm_293,3.3874,1700090685,0x_tx_1334
0x_norm_73,0x_norm_20,3.2732,1700050682,0x_tx_1335
0x_norm_226,0x_norm_67,1.6561,1700020338,0x_tx_1336
0x_norm_67,0x_norm_288,3.3495,1700017427,0x_tx_1337
0x_norm_752,0x_norm_77,2.3289,1700041852,0x_tx_1338
0x_norm_283,0x_norm_979,2.9934,1700050411,0x_tx_1339
0x_norm_100,0x_norm_97,4.6944,1700064953,0x_tx_1340
0x_norm_991,0x_norm_697,2.0316,1700002647,0x_tx_1341
0x_norm_151,0x_norm_280,1.5643,1700053601,0x_tx_1342
0x_norm_72,0x_norm_606,3.9619,1700062578,0x_tx_1343
0x_norm_881,0x_norm_70,0.1632,1700022636,0x_tx_1344
0x_norm_455,0x_norm_468,0.7199,1700053568,0x_tx_1345
0x_norm_901,0x_norm_940,0.8986,1700031468,0x_tx_1346
0x_norm_68,0x_norm_233,2.3864,1700023202,0x_tx_1347
0x_norm_368,0x_norm_219,1.0976,1700046839,0x_tx_1348
0x_norm_91,0x_norm_787,2.2757,1700076646,0x_tx_1349
0x_norm_853,0x_norm_873,4.5064,1700039255,0x_tx_1350
0x_norm_692,0x_norm_616,4.66,1700087646,0x_tx_1351
0x_norm_144,0x_norm_733,2.4172,1700032700,0x_tx_1352
0x_norm_286,0x_norm_681,2.7217,1700008769,0x_tx_1353
0x_norm_357,0x_norm_137,3.8719,1700067899,0x_tx_1354
0x_norm_164,0x_norm_853,2.5542,1700041562,0x_tx_1355
0x_norm_579,0x_norm_965,2.2424,1700023913,0x_tx_1356
0x_norm_319,0x_norm_258,1.815,1700010392,0x_tx_1357
0x_norm_2,0x_norm_133,4.7593,1700069559,0x_tx_1358
0x_norm_549,0x_norm_967,1.4753,1700072790,0x_tx_1359
0x_norm_349,0x_norm_949,4.6984,1700066904,0x_tx_1360
0x_norm_810,0x_norm_421,2.0377,1700044329,0x_tx_1361
0x_norm_336,0x_norm_471,2.9717,1700038689,0x_tx_1362
0x_norm_966,0x_norm_762,2.1818,1700067191,0x_tx_1363
0x_norm_42,0x_norm_157,3.66,1700069581,0x_tx_1364
0x_norm_964,0x_norm_464,4.3468,1700096149,0x_tx_1365
0x_norm_990,0x_norm_336,3.5711,1700017344,0x_tx_1366
0x_norm_540,0x_norm_193,2.2088,1700022928,0x_tx_1367
0x_norm_877,0x_norm_497,3.4226,1700032984,0x_tx_1368
0x_norm_833,0x_norm_983,4.059,1700059612,0x_tx_1369
0x_norm_954,0x_norm_236,2.805,1700080879,0x_tx_1370
0x_norm_543,0x_norm_334,0.907,1700070683,0x_tx_1371
0x_norm_538,0x_norm_284,1.6188,1700068641,0x_tx_1372
0x_norm_919,0x_norm_905,3.1439,1700098437,0x_tx_1373
0x_norm_29,0x_norm_525,1.7497,1700095510,0x_tx_1374
0x_norm_802,0x_norm_383,2.7646,1700078909,0x_tx_1375
0x_norm_747,0x_norm_134,4.3336,1700067925,0x_tx_1376
0x_norm_191,0x_norm_504,4.1909,1700030312,0x_tx_1377
0x_norm_565,0x_norm_888,1.5632,1700089610,0x_tx_1378
0x_norm_576,0x_norm_92,1.9367,1700028236,0x_tx_1379
0x_norm_411,0x_norm_397,4.6383,1700073867,0x_tx_1380
0x_norm_256,0x_norm_413,3.3564,1700045007,0x_tx_1381
0x_norm_445,0x_norm_525,0.3541,1700072646,0x_tx_1382
0x_norm_240,0x_norm_990,1.7361,1700004346,0x_tx_1383
0x_norm_473,0x_norm_582,0.3648,1700036276,0x_tx_1384
0x_norm_404,0x_norm_703,2.2264,1700021867,0x_tx_1385
0x_norm_26,0x_norm_795,1.7695,1700054690,0x_tx_1386
0x_norm_267,0x_norm_300,0.965,1700043659,0x_tx_1387
0x_norm_396,0x_norm_238,1.5643,1700003559,0x_tx_1388
0x_norm_808,0x_norm_800,2.407,1700047189,0x_tx_1389
0x_norm_336,0x_norm_365,2.6807,1700051966,0x_tx_1390
0x_norm_74,0x_norm_762,1.7774,1700016534,0x_tx_1391
0x_norm_278,0x_norm_104,3.4244,1700072222,0x_tx_1392
0x_norm_691,0x_norm_859,4.0542,1700098733,0x_tx_1393
0x_norm_797,0x_norm_190,1.3592,1700068377,0x_tx_1394
0x_norm_452,0x_norm_901,1.589,1700053816,0x_tx_1395
0x_norm_377,0x_norm_757,4.027,1700017383,0x_tx_1396
0x_norm_218,0x_norm_226,2.5545,1700040796,0x_tx_1397
0x_norm_891,0x_norm_597,2.896,1700011919,0x_tx_1398
0x_norm_786,0x_norm_977,2.9445,1700041057,0x_tx_1399
0x_norm_554,0x_norm_135,2.991,1700073108,0x_tx_1400
0x_norm_261,0x_norm_412,1.2546,1700067233,0x_tx_1401
0x_norm_681,0x_norm_200,3.0701,1700051458,0x_tx_1402
0x_norm_995,0x_norm_879,0.2027,1700091006,0x_tx_1403
0x_norm_395,0x_norm_773,0.2138,1700019335,0x_tx_1404
0x_norm_183,0x_norm_132,2.3627,1700071401,0x_tx_1405
0x_norm_992,0x_norm_70,0.177,1700045663,0x_tx_1406
0x_norm_54,0x_norm_248,4.3869,1700081294,0x_tx_1407
0x_norm_740,0x_norm_396,4.9374,1700075463,0x_tx_1408
0x_norm_867,0x_norm_963,2.201,1700035353,0x_tx_1409
0x_norm_999,0x_norm_964,4.9892,1700072861,0x_tx_1410
0x_norm_564,0x_norm_457,0.7696,1700078425,0x_tx_1411
0x_norm_38,0x_norm_98,1.472,1700082274,0x_tx_1412
0x_norm_927,0x_norm_627,4.4556,1700065403,0x_tx_1413
0x_norm_305,0x_norm_827,1.1043,1700053702,0x_tx_1414
0x_norm_984,0x_norm_379,1.4116,1700096477,0x_tx_1415
0x_norm_216,0x_norm_579,4.1178,1700041295,0x_tx_1416
0x_norm_593,0x_norm_363,3.6285,1700001978,0x_tx_1417
0x_norm_156,0x_norm_128,0.2977,1700056254,0x_tx_1418
0x_norm_428,0x_norm_724,0.4296,1700026431,0x_tx_1419
0x_norm_213,0x_norm_319,4.8991,1700081479,0x_tx_1420
0x_norm_406,0x_norm_595,3.5871,1700075670,0x_tx_1421
0x_norm_726,0x_norm_900,2.7678,1700045349,0x_tx_1422
0x_norm_158,0x_norm_256,1.0552,1700060850,0x_tx_1423
0x_norm_19,0x_norm_512,4.8816,1700092945,0x_tx_1424
0x_norm_374,0x_norm_232,0.2205,1700089205,0x_tx_1425
0x_norm_504,0x_norm_762,2.3602,1700001864,0x_tx_1426
0x_norm_825,0x_norm_343,1.5774,1700079339,0x_tx_1427
0x_norm_407,0x_norm_758,2.9375,1700084989,0x_tx_1428
0x_norm_380,0x_norm_282,2.7186,1700068180,0x_tx_1429
0x_norm_856,0x_norm_500,2.6682,1700037447,0x_tx_1430
0x_norm_862,0x_norm_203,1.6141,1700021273,0x_tx_1431
0x_norm_394,0x_norm_822,1.9196,1700048721,0x_tx_1432
0x_norm_268,0x_norm_544,1.2064,1700087589,0x_tx_1433
0x_norm_74,0x_norm_375,2.4576,1700016070,0x_tx_1434
0x_norm_674,0x_norm_526,1.8625,1700078942,0x_tx_1435
0x_norm_163,0x_norm_349,0.9592,1700060041,0x_tx_1436
0x_norm_449,0x_norm_634,1.4465,1700043759,0x_tx_1437
0x_norm_261,0x_norm_544,4.5059,1700095932,0x_tx_1438
0x_norm_590,0x_norm_535,1.9592,1700017198,0x_tx_1439
0x_norm_819,0x_norm_500,3.08,1700017535,0x_tx_1440
0x_norm_7,0x_norm_719,3.202,1700063721,0x_tx_1441
0x_norm_86,0x_norm_60,4.6763,1700029091,0x_tx_1442
0x_norm_600,0x_norm_705,3.4542,1700090798,0x_tx_1443
0x_norm_9,0x_norm_401,3.9398,1700040299,0x_tx_1444
0x_norm_868,0x_norm_31,4.2629,1700083379,0x_tx_1445
0x_norm_324,0x_norm_354,2.8029,1700083395,0x_tx_1446
0x_norm_657,0x_norm_445,3.9757,1700083313,0x_tx_1447
0x_norm_493,0x_norm_150,3.8496,1700018804,0x_tx_1448
0x_norm_483,0x_norm_775,4.009,1700078865,0x_tx_1449
0x_norm_142,0x_norm_560,2.2812,1700038892,0x_tx_1450
0x_norm_749,0x_norm_627,4.3201,1700052032,0x_tx_1451
0x_norm_826,0x_norm_293,1.3262,1700029444,0x_tx_1452
0x_norm_401,0x_norm_653,3.7052,1700060123,0x_tx_1453
0x_norm_704,0x_norm_133,4.1783,1700007662,0x_tx_1454
0x_norm_998,0x_norm_357,1.1758,1700023332,0x_tx_1455
0x_norm_944,0x_norm_759,1.9297,1700079896,0x_tx_1456
0x_norm_265,0x_norm_816,2.672,1700063498,0x_tx_1457
0x_norm_845,0x_norm_648,2.762,1700036796,0x_tx_1458
0x_norm_858,0x_norm_208,3.2604,1700045057,0x_tx_1459
0x_norm_445,0x_norm_132,1.199,1700072872,0x_tx_1460
0x_norm_871,0x_norm_272,0.9294,1700048279,0x_tx_1461
0x_norm_572,0x_norm_535,2.7163,1700065239,0x_tx_1462
0x_norm_498,0x_norm_907,3.3905,1700072695,0x_tx_1463
0x_norm_176,0x_norm_381,3.7505,1700075041,0x_tx_1464
0x_norm_839,0x_norm_567,2.1375,1700076150,0x_tx_1465
0x_norm_900,0x_norm_780,0.2412,1700004900,0x_tx_1466
0x_norm_806,0x_norm_790,2.5035,1700040344,0x_tx_1467
0x_norm_877,0x_norm_984,1.1819,1700000304,0x_tx_1468
0x_norm_397,0x_norm_855,0.7123,1700022224,0x_tx_1469
0x_norm_666,0x_norm_733,3.0378,1700093996,0x_tx_1470
0x_norm_827,0x_norm_72,1.532,1700043939,0x_tx_1471
0x_norm_488,0x_norm_290,3.2817,1700076116,0x_tx_1472
0x_norm_795,0x_norm_62,0.4214,1700006755,0x_tx_1473
0x_norm_897,0x_norm_29,0.8853,1700064867,0x_tx_1474
0x_norm_744,0x_norm_138,2.0552,1700026970,0x_tx_1475
0x_norm_59,0x_norm_852,3.3979,1700026605,0x_tx_1476
0x_norm_118,0x_norm_470,4.4355,1700085521,0x_tx_1477
0x_norm_23,0x_norm_801,3.2642,1700008405,0x_tx_1478
0x_norm_609,0x_norm_461,4.8566,1700089694,0x_tx_1479
0x_norm_623,0x_norm_169,3.2934,1700064765,0x_tx_1480
0x_norm_317,0x_norm_713,1.8687,1700027285,0x_tx_1481
0x_norm_225,0x_norm_424,2.1607,1700027640,0x_tx_1482
0x_norm_269,0x_norm_628,1.7554,1700008223,0x_tx_1483
0x_norm_95,0x_norm_608,0.3417,1700062071,0x_tx_1484
0x_norm_807,0x_norm_145,2.1579,1700080822,0x_tx_1485
0x_norm_276,0x_norm_939,3.3799,1700008911,0x_tx_1486
0x_norm_542,0x_norm_695,0.7318,1700082357,0x_tx_1487
0x_norm_336,0x_norm_315,4.0953,1700044267,0x_tx_1488
0x_norm_760,0x_norm_118,4.7617,1700035291,0x_tx_1489
0x_norm_579,0x_norm_208,3.446,1700074450,0x_tx_1490
0x_norm_247,0x_norm_656,3.0899,1700011596,0x_tx_1491
0x_norm_158,0x_norm_732,3.8477,1700023950,0x_tx_1492
0x_norm_431,0x_norm_727,0.4033,1700041054,0x_tx_1493
0x_norm_759,0x_norm_259,3.9188,1700085604,0x_tx_1494
0x_norm_812,0x_norm_43,3.028,1700052754,0x_tx_1495
0x_norm_703,0x_norm_976,1.1894,1700058018,0x_tx_1496
0x_norm_979,0x_norm_595,4.2681,1700038893,0x_tx_1497
0x_norm_659,0x_norm_713,1.4731,1700086575,0x_tx_1498
0x_norm_834,0x_norm_777,1.0075,1700005019,0x_tx_1499
0x_norm_915,0x_norm_401,4.9661,1700035068,0x_tx_1500
0x_norm_850,0x_norm_726,4.6741,1700081978,0x_tx_1501
0x_norm_799,0x_norm_743,1.1432,1700041323,0x_tx_1502
0x_norm_142,0x_norm_972,0.3596,1700094989,0x_tx_1503
0x_norm_316,0x_norm_682,4.5478,1700059154,0x_tx_1504
0x_norm_30,0x_norm_696,0.1475,1700045390,0x_tx_1505
0x_norm_43,0x_norm_989,0.9939,1700097392,0x_tx_1506
0x_norm_575,0x_norm_149,3.9676,1700062482,0x_tx_1507
0x_norm_52,0x_norm_331,2.7554,1700019910,0x_tx_1508
0x_norm_722,0x_norm_455,3.1267,1700046621,0x_tx_1509
0x_norm_744,0x_norm_823,1.1144,1700045779,0x_tx_1510
0x_norm_478,0x_norm_330,3.4708,1700015897,0x_tx_1511
0x_norm_248,0x_norm_882,1.9053,1700063484,0x_tx_1512
0x_norm_811,0x_norm_871,2.6608,1700050416,0x_tx_1513
0x_norm_346,0x_norm_775,0.6481,1700020760,0x_tx_1514
0x_norm_701,0x_norm_752,2.3339,1700029826,0x_tx_1515
0x_norm_248,0x_norm_143,3.3789,1700066976,0x_tx_1516
0x_norm_546,0x_norm_758,1.4286,1700063318,0x_tx_1517
0x_norm_967,0x_norm_566,1.7778,1700046762,0x_tx_1518
0x_norm_231,0x_norm_489,2.6336,1700087163,0x_tx_1519
0x_norm_833,0x_norm_867,1.9928,1700058439,0x_tx_1520
0x_norm_517,0x_norm_814,3.3868,1700094653,0x_tx_1521
0x_norm_442,0x_norm_404,0.1326,1700024525,0x_tx_1522
0x_norm_168,0x_norm_731,2.5426,1700011845,0x_tx_1523
0x_norm_162,0x_norm_599,3.9327,1700070694,0x_tx_1524
0x_norm_269,0x_norm_955,1.5236,1700019868,0x_tx_1525
0x_norm_655,0x_norm_919,2.2969,1700078849,0x_tx_1526
0x_norm_134,0x_norm_90,2.8543,1700089228,0x_tx_1527
0x_norm_216,0x_norm_303,1.7125,1700068117,0x_tx_1528
0x_norm_775,0x_norm_479,0.6,1700057641,0x_tx_1529
0x_norm_219,0x_norm_652,4.8672,1700048589,0x_tx_1530
0x_norm_555,0x_norm_779,1.2856,1700047727,0x_tx_1531
0x_norm_769,0x_norm_669,2.3627,1700041434,0x_tx_1532
0x_norm_429,0x_norm_887,4.6076,1700039403,0x_tx_1533
0x_norm_986,0x_norm_201,2.3273,1700072526,0x_tx_1534
0x_norm_35,0x_norm_596,2.9086,1700074626,0x_tx_1535
0x_norm_422,0x_norm_850,0.1817,1700056790,0x_tx_1536
0x_norm_329,0x_norm_692,2.1061,1700071512,0x_tx_1537
0x_norm_669,0x_norm_856,3.1713,1700002291,0x_tx_1538
0x_norm_105,0x_norm_841,3.1541,1700004412,0x_tx_1539
0x_norm_736,0x_norm_193,1.3591,1700075316,0x_tx_1540
0x_norm_148,0x_norm_979,1.3803,1700028264,0x_tx_1541
0x_norm_25,0x_norm_780,2.8215,1700020593,0x_tx_1542
0x_norm_140,0x_norm_874,3.567,1700057538,0x_tx_1543
0x_norm_934,0x_norm_633,4.5764,1700099476,0x_tx_1544
0x_norm_561,0x_norm_255,0.2829,1700080638,0x_tx_1545
0x_norm_127,0x_norm_324,3.9966,1700003769,0x_tx_1546
0x_norm_422,0x_norm_113,3.9318,1700040057,0x_tx_1547
0x_norm_69,0x_norm_328,3.9033,1700076307,0x_tx_1548
0x_norm_592,0x_norm_439,3.4236,1700086099,0x_tx_1549
0x_norm_946,0x_norm_779,2.5179,1700005573,0x_tx_1550
0x_norm_674,0x_norm_956,4.8953,1700009341,0x_tx_1551
0x_norm_837,0x_norm_616,1.093,1700059576,0x_tx_1552
0x_norm_299,0x_norm_351,0.2412,1700038654,0x_tx_1553
0x_norm_280,0x_norm_358,0.7143,1700073522,0x_tx_1554
0x_norm_317,0x_norm_260,0.9668,1700002637,0x_tx_1555
0x_norm_205,0x_norm_844,0.7265,1700064585,0x_tx_1556
0x_norm_741,0x_norm_597,4.1152,1700041888,0x_tx_1557
0x_norm_959,0x_norm_986,0.8132,1700078666,0x_tx_1558
0x_norm_778,0x_norm_90,3.5047,1700047748,0x_tx_1559
0x_norm_991,0x_norm_649,4.3666,1700018768,0x_tx_1560
0x_norm_460,0x_norm_546,4.9488,1700071722,0x_tx_1561
0x_norm_402,0x_norm_437,3.0291,1700028010,0x_tx_1562
0x_norm_368,0x_norm_68,2.1207,1700083057,0x_tx_1563
0x_norm_316,0x_norm_549,0.3699,1700049394,0x_tx_1564
0x_norm_617,0x_norm_398,0.172,1700045161,0x_tx_1565
0x_norm_129,0x_norm_622,2.3944,1700016979,0x_tx_1566
0x_norm_452,0x_norm_392,2.0845,1700092570,0x_tx_1567
0x_norm_424,0x_norm_789,0.5247,1700016280,0x_tx_1568
0x_norm_209,0x_norm_887,2.0637,1700020576,0x_tx_1569
0x_norm_995,0x_norm_180,3.1576,1700016284,0x_tx_1570
0x_norm_183,0x_norm_577,4.7254,1700096501,0x_tx_1571
0x_norm_698,0x_norm_910,3.7414,1700033633,0x_tx_1572
0x_norm_30,0x_norm_757,2.8381,1700032179,0x_tx_1573
0x_norm_983,0x_norm_664,0.6063,1700095887,0x_tx_1574
0x_norm_201,0x_norm_218,1.5073,1700008245,0x_tx_1575
0x_norm_367,0x_norm_576,4.8237,1700046429,0x_tx_1576
0x_norm_877,0x_norm_770,1.3527,1700011444,0x_tx_1577
0x_norm_273,0x_norm_253,3.1833,1700003125,0x_tx_1578
0x_norm_925,0x_norm_858,4.4432,1700022942,0x_tx_1579
0x_norm_338,0x_norm_764,2.6125,1700078595,0x_tx_1580
0x_norm_62,0x_norm_976,0.4431,1700059859,0x_tx_1581
0x_norm_285,0x_norm_515,1.8974,1700034512,0x_tx_1582
0x_norm_564,0x_norm_486,4.398,1700004758,0x_tx_1583
0x_norm_960,0x_norm_454,1.1011,1700002532,0x_tx_1584
0x_norm_915,0x_norm_48,3.9754,1700009068,0x_tx_1585
0x_norm_227,0x_norm_516,0.4852,1700073155,0x_tx_1586
0x_norm_633,0x_norm_603,0.2664,1700018175,0x_tx_1587
0x_norm_849,0x_norm_931,0.4139,1700000961,0x_tx_1588
0x_norm_45,0x_norm_536,3.236,1700044220,0x_tx_1589
0x_norm_618,0x_norm_81,3.639,1700068860,0x_tx_1590
0x_norm_712,0x_norm_330,4.2735,1700051703,0x_tx_1591
0x_norm_957,0x_norm_412,4.3649,1700084513,0x_tx_1592
0x_norm_811,0x_norm_599,4.0713,1700074959,0x_tx_1593
0x_norm_253,0x_norm_240,1.0445,1700057922,0x_tx_1594
0x_norm_659,0x_norm_542,0.6915,1700096426,0x_tx_1595
0x_norm_907,0x_norm_134,4.4133,1700032068,0x_tx_1596
0x_norm_289,0x_norm_738,2.4761,1700008555,0x_tx_1597
0x_norm_198,0x_norm_699,4.0092,1700081670,0x_tx_1598
0x_norm_153,0x_norm_835,4.7567,1700093070,0x_tx_1599
0x_norm_305,0x_norm_569,3.8897,1700088587,0x_tx_1600
0x_norm_179,0x_norm_291,1.229,1700082662,0x_tx_1601
0x_norm_605,0x_norm_471,4.3969,1700081574,0x_tx_1602
0x_norm_132,0x_norm_610,2.9578,1700028141,0x_tx_1603
0x_norm_481,0x_norm_433,2.8612,1700070360,0x_tx_1604
0x_norm_791,0x_norm_927,0.6645,1700094315,0x_tx_1605
0x_norm_556,0x_norm_870,2.6811,1700099701,0x_tx_1606
0x_norm_914,0x_norm_921,3.0579,1700066543,0x_tx_1607
0x_norm_723,0x_norm_915,3.761,1700030344,0x_tx_1608
0x_norm_876,0x_norm_890,2.5385,1700026706,0x_tx_1609
0x_norm_454,0x_norm_598,3.2144,1700048867,0x_tx_1610
0x_norm_723,0x_norm_614,2.4631,1700002511,0x_tx_1611
0x_norm_466,0x_norm_162,0.751,1700087777,0x_tx_1612
0x_norm_6,0x_norm_284,1.0734,1700074511,0x_tx_1613
0x_norm_56,0x_norm_411,1.5626,1700001436,0x_tx_1614
0x_norm_511,0x_norm_347,0.5175,1700088820,0x_tx_1615
0x_norm_224,0x_norm_638,1.0161,1700092772,0x_tx_1616
0x_norm_237,0x_norm_246,1.8241,1700092115,0x_tx_1617
0x_norm_449,0x_norm_888,4.2277,1700043086,0x_tx_1618
0x_norm_408,0x_norm_941,3.0559,1700063948,0x_tx_1619
0x_norm_993,0x_norm_31,2.0828,1700041043,0x_tx_1620
0x_norm_457,0x_norm_597,4.3858,1700059636,0x_tx_1621
0x_norm_130,0x_norm_718,3.4801,1700082589,0x_tx_1622
0x_norm_957,0x_norm_251,2.2244,1700031074,0x_tx_1623
0x_norm_411,0x_norm_786,2.6201,1700007963,0x_tx_1624
0x_norm_51,0x_norm_938,2.9345,1700016707,0x_tx_1625
0x_norm_863,0x_norm_624,2.2459,1700014613,0x_tx_1626
0x_norm_221,0x_norm_959,2.9573,1700003769,0x_tx_1627
0x_norm_229,0x_norm_393,2.0317,1700054881,0x_tx_1628
0x_norm_5,0x_norm_185,1.4078,1700073879,0x_tx_1629
0x_norm_867,0x_norm_863,0.6763,1700032095,0x_tx_1630
0x_norm_337,0x_norm_3,3.3611,1700078841,0x_tx_1631
0x_norm_213,0x_norm_389,1.385,1700061654,0x_tx_1632
0x_norm_491,0x_norm_691,0.7976,1700046275,0x_tx_1633
0x_norm_45,0x_norm_671,4.4743,1700041094,0x_tx_1634
0x_norm_792,0x_norm_615,2.4525,1700071038,0x_tx_1635
0x_norm_906,0x_norm_867,0.8375,1700048550,0x_tx_1636
0x_norm_661,0x_norm_692,2.6738,1700038387,0x_tx_1637
0x_norm_774,0x_norm_150,4.834,1700090123,0x_tx_1638
0x_norm_866,0x_norm_80,1.3627,1700088800,0x_tx_1639
0x_norm_679,0x_norm_571,1.3373,1700003993,0x_tx_1640
0x_norm_633,0x_norm_22,2.2192,1700078899,0x_tx_1641
0x_norm_926,0x_norm_503,3.6872,1700085727,0x_tx_1642
0x_norm_946,0x_norm_841,3.2643,1700000312,0x_tx_1643
0x_norm_106,0x_norm_906,2.3809,1700070246,0x_tx_1644
0x_norm_275,0x_norm_817,4.6177,1700072716,0x_tx_1645
0x_norm_716,0x_norm_140,4.9334,1700049771,0x_tx_1646
0x_norm_406,0x_norm_656,1.7986,1700067968,0x_tx_1647
0x_norm_175,0x_norm_449,0.2468,1700003625,0x_tx_1648
0x_norm_132,0x_norm_645,0.9099,1700056148,0x_tx_1649
0x_norm_561,0x_norm_288,1.5137,1700039953,0x_tx_1650
0x_norm_418,0x_norm_286,1.7673,1700012203,0x_tx_1651
0x_norm_943,0x_norm_165,4.0212,1700011396,0x_tx_1652
0x_norm_506,0x_norm_425,0.5667,1700032585,0x_tx_1653
0x_norm_548,0x_norm_889,1.1975,1700032001,0x_tx_1654
0x_norm_743,0x_norm_15,3.1259,1700095678,0x_tx_1655
0x_norm_895,0x_norm_76,3.178,1700041928,0x_tx_1656
0x_norm_212,0x_norm_361,1.0366,1700067019,0x_tx_1657
0x_norm_22,0x_norm_348,1.6177,1700097923,0x_tx_1658
0x_norm_255,0x_norm_795,0.9053,1700062850,0x_tx_1659
0x_norm_882,0x_norm_922,2.6672,1700010809,0x_tx_1660
0x_norm_752,0x_norm_158,3.4332,1700075431,0x_tx_1661
0x_norm_837,0x_norm_633,3.8453,1700007922,0x_tx_1662
0x_norm_389,0x_norm_163,3.9203,1700044699,0x_tx_1663
0x_norm_988,0x_norm_558,3.4402,1700005845,0x_tx_1664
0x_norm_175,0x_norm_511,0.3716,1700029708,0x_tx_1665
0x_norm_303,0x_norm_984,3.8143,1700034916,0x_tx_1666
0x_norm_192,0x_norm_38,2.5474,1700075686,0x_tx_1667
0x_norm_577,0x_norm_461,2.0394,1700046567,0x_tx_1668
0x_norm_558,0x_norm_520,2.6491,1700013692,0x_tx_1669
0x_norm_255,0x_norm_160,0.4686,1700004430,0x_tx_1670
0x_norm_239,0x_norm_990,0.1717,1700089593,0x_tx_1671
0x_norm_421,0x_norm_414,0.4029,1700006551,0x_tx_1672
0x_norm_672,0x_norm_971,3.0995,1700039621,0x_tx_1673
0x_norm_142,0x_norm_730,4.8418,1700053136,0x_tx_1674
0x_norm_512,0x_norm_524,4.7204,1700094835,0x_tx_1675
0x_norm_671,0x_norm_231,1.8133,1700052790,0x_tx_1676
0x_norm_161,0x_norm_469,1.8332,1700063305,0x_tx_1677
0x_norm_17,0x_norm_379,3.6295,1700083911,0x_tx_1678
0x_norm_178,0x_norm_982,2.9626,1700059166,0x_tx_1679
0x_norm_561,0x_norm_329,3.371,1700010130,0x_tx_1680
0x_norm_346,0x_norm_688,4.8741,1700028723,0x_tx_1681
0x_norm_45,0x_norm_393,2.5362,1700011500,0x_tx_1682
0x_norm_690,0x_norm_821,2.699,1700061343,0x_tx_1683
0x_norm_833,0x_norm_19,4.3063,1700015511,0x_tx_1684
0x_norm_491,0x_norm_233,3.2589,1700087353,0x_tx_1685
0x_norm_287,0x_norm_365,3.0858,1700013846,0x_tx_1686
0x_norm_617,0x_norm_282,4.3822,1700016822,0x_tx_1687
0x_norm_376,0x_norm_884,4.5093,1700004770,0x_tx_1688
0x_norm_454,0x_norm_264,3.5177,1700057320,0x_tx_1689
0x_norm_431,0x_norm_169,1.4557,1700019587,0x_tx_1690
0x_norm_212,0x_norm_153,2.2262,1700019076,0x_tx_1691
0x_norm_717,0x_norm_992,2.8764,1700060668,0x_tx_1692
0x_norm_878,0x_norm_429,0.8501,1700090221,0x_tx_1693
0x_norm_285,0x_norm_132,0.2501,1700062218,0x_tx_1694
0x_norm_3,0x_norm_283,2.2783,1700098757,0x_tx_1695
0x_norm_543,0x_norm_55,3.1645,1700099950,0x_tx_1696
0x_norm_643,0x_norm_667,0.2833,1700067759,0x_tx_1697
0x_norm_431,0x_norm_588,0.9424,1700075246,0x_tx_1698
0x_norm_950,0x_norm_61,3.4644,1700048020,0x_tx_1699
0x_norm_369,0x_norm_327,0.3359,1700032465,0x_tx_1700
0x_norm_444,0x_norm_314,3.2621,1700027303,0x_tx_1701
0x_norm_775,0x_norm_709,2.2453,1700064753,0x_tx_1702
0x_norm_932,0x_norm_611,2.5412,1700094690,0x_tx_1703
0x_norm_153,0x_norm_198,1.426,1700084050,0x_tx_1704
0x_norm_793,0x_norm_820,1.4195,1700046322,0x_tx_1705
0x_norm_832,0x_norm_953,4.1959,1700019479,0x_tx_1706
0x_norm_394,0x_norm_574,2.6655,1700073789,0x_tx_1707
0x_norm_802,0x_norm_967,0.7384,1700027513,0x_tx_1708
0x_norm_222,0x_norm_393,2.3821,1700073687,0x_tx_1709
0x_norm_197,0x_norm_876,2.1084,1700031669,0x_tx_1710
0x_norm_134,0x_norm_778,0.8244,1700097008,0x_tx_1711
0x_norm_62,0x_norm_389,1.9274,1700027866,0x_tx_1712
