Index,Address,FLAG,AvgMinBetweenSent,AvgMinBetweenReceived,TimeDiff,SentTnx,ReceivedTnx
1571,1572,0x2884761a20baf36de30f646a9debbd56af5a14b40,3.71,363.42,734.25,2,2
1572,1573,0x28874797eb4abee1b38ba245211bb4461e2d1a0d0,0,0,2274.1,1,1
1573,1574,0x28891d52fe96e14a6e526ca32bf43f75010ce9580,161.2,1504.96,23326.3,14,14
1574,1575,0x289bc0fb34a8cce8986b4540af3e5cea9730824c0,0,0,2364.45,1,1
1575,1576,0x28a35c98a3fe0845c69f1d0b83602c86ca87fb100,34.8,0,69.6,2,1
1576,1577,0x28a5b02f9713321cb534a405fcf7849af93d06510,0,0,129.33,1,1
1577,1578,0x28b79f487138e89b6b5db9d747a6114ef552c9730,3894.6,123419,914559,13,7
1578,1579,0x28c30643a7ccf8c294dddd77547648b4df1d96850,2.31,2427.32,138466,47,57
1579,1580,0x28c3db3aa2a1d519981d9798cdd04236cde1cce60,0,3650.77,467299,0,128
1580,1581,0x28c7f0c0d2f2013ab9dbd34e4be50ee2447a7d380,3505.62,13350.2,434072,21,27
1581,1582,0x28c90b6aba23de6c33f2c49c47249acfc7cbaffd0,5.98,0,17.93,3,2
1582,1583,0x28d0d109f4d806a7a3f46c0507cee33edebf2ce20,16236.7,23345.7,1006764,39,16
1583,1584,0x28d5b7211b8ee82b744a7b403732da1bb57bd0ab0,159.65,0.5,320.3,2,2
1584,1585,0x28d76367063b8a9a195ccc86a9de8d43df01bd560,6.59,4810.74,14458.6,4,3
1585,1586,0x28e82be83550ea0f7cfac74baa270bc018a3e3bd0,0,0,47.87,1,1
1586,1587,0x28f4640aaf57f58d1c44a879ca695df49c5e791f0,0,0,0,0,1
1587,1588,0x290153f3e37c31682fdb406aa36f694571e979ca0,87.84,97570.5,585950,6,6
1588,1589,0x2901cd8ddf6efc452280e0405d653e95eeb044760,161.19,0.36,323.1,2,2
1589,1590,0x29061cbf5dc036ee01c6f468f5189d982e7395fe0,7861.04,29707.7,1358599,33,37
1590,1591,0x290aceeae164655abf110f6e0b256f8be3df8c640,1899.64,113809,938967,15,8
1591,1592,0x291c1b9d0d2c073790c9400c8b6edc0a5cf488cd0,16.69,1407.61,1109517,778,779
1592,1593,0x29354a6b43feee5f00db93207002a388f15e4a300,0,916.06,229015,0,250
1593,1594,0x293965214966a76b43cc174f055f0a221e2607790,20.44,9768.03,342474,29,35
1594,1595,0x293af12777983478eb9257b92827e93a90378fbc0,0,0,5.32,1,1
1595,1596,0x293fa6563cd745649be436d1ffb94c6f3f7824970,13872.2,4636.31,513490,31,18
1596,1597,0x29593d35e4e84a90c803a45090760b3176108cfd0,0,0,2.08,1,1
1597,1598,0x295a409f04b2f62d1bc398b809d28eec389702a40,14913.7,48438.9,883238,17,13
1598,1599,0x295e123abe73dc8e8ee1b57934a02ed6e824686a0,6.73,0.27,20.72,3,2
1599,1600,0x2962de226076cce421147b5268921ef88cf0069b0,7336.02,19239.4,583830,35,17
1600,1601,0x296413e256ad44b770930dcb4049b101ed0d64460,4.74,0.42,15.07,3,2
1601,1602,0x297db3b40b5a801235a6c06894a3b96e1c99fbca0,4604.94,1421.71,1580634,20,1047
1602,1603,0x297e4bcf0b5584adcce93d2d00c4f20c691d2d7c0,5460.64,10550.9,565589,63,21
1603,1604,0x2991ed9ed741d0e8411302517e4e3852927328920,0,0,0.97,1,1
1604,1605,0x2999250c212f28f642b1389646fc6c24af5c41bd0,158.22,0.69,317.82,2,2
1605,1606,0x299cb15560472d4ab3ef8594699591b5f8564d430,2.11,0,6.32,3,2
1606,1607,0x29a88279efd956accb6e3474396b082f84c35c810,9525.6,10123.9,367406,12,25
1607,1608,0x29b560223dd1231dceb0712abc9f14699370d6250,1190.52,6056.69,842549,26,134
1608,1609,0x29b613eab625c6830b2744133ae389b5d89ff8fd0,161.5,0.24,323.48,2,2
1609,1610,0x29b9e71433252fdf6d191de36b6e08979022aef10,84409.8,5587.89,415870,4,14
1610,1611,0x29c06bf1eac29fa32600eef65fae3fd731dd279b0,0,0,3.05,1,1
1611,1612,0x29d5527caa78f1946a409fa6acaf14a0a4a0274b0,65.38,44.81,599586,7364,2636
1612,1613,0x29dc0d2ddb450f2240aa4eccf467f87fdc9c4c9c0,1.51,0.28,5.08,3,2
1613,1614,0x29df130f579fd50fdfa00f897eb5d87bd72383bf0,7.54,1137.93,490209,421,428
1614,1615,0x29f23ea94c6a29d6f288bddff69a6fd23d98491d0,8158.39,4456.62,701839,68,33
1615,1616,0x29f2a720f09c501284512bfbe188b5d322f8046e0,11.44,2787.57,11196.1,4,4
1616,1617,0x29fe3013336d24763437622769c2afdbe5e95ec50,0,19259.8,192598,0,10
1617,1618,0x2a0aec06ca174c021b772b8daa33145f6d4da4c00,29205.2,5407.2,880463,27,17
1618,1619,0x2a0f88fc10d50bb8fff45e787df6f892340d8bb40,0,0,74.07,1,1
1619,1620,0x2a0ff2fe80d3ade94475c85ce5236a6460324e1d0,3.33,1948.83,3904.32,2,2
1620,1621,0x2a160cecf38caecc6187de9b86d9ebd6ce26a51d0,1.29,0.74,5.35,3,2
1621,1622,0x2a184954b65659b4814fd9b8b0289af4dfee48f60,1119.81,1328.54,579893,86,364
1622,1623,0x2a1c0d54cbfdfed5771352e5049c336ea71b98970,0,1695.75,200099,0,118
1623,1624,0x2a215a20c02e9adf337acc502038eb3139a6a9930,2.11,0,6.32,3,2
1624,1625,0x2a2162c4ce987ffba1fe0a55930f8c52fa8105e40,0,1921.91,226785,0,118
1625,1626,0x2a3e1595da39a0c96bfdf842ed01ab2348453bc10,163.97,0,327.93,2,1
1626,1627,0x2a545433cf383b631c5fec5535eb5e341bc71e640,2.66,4558.05,22803.6,5,5
1627,1628,0x2a5ee9b4307a0030982ed00ca7e904a20fc53a120,530.19,192.89,658497,116,3095
1628,1629,0x2a5f669cd5384487a3265a2199fdd9046dffd7cb0,14.69,37294.1,298470,8,8
1629,1630,0x2a69fa4293fa6a396776c325bd5d04895bab7d0c0,18.29,0,54.88,3,1
1630,1631,0x2a7a8cabe799f7aa7c3b68b04641ce6b93a0c8b20,20.07,0,60.2,3,1
1631,1632,0x2a8e67e70dff404910a7d7999d3fc7aa4b3a4a200,12.29,631.46,1287.5,2,2
1632,1633,0x2a92787fdc85ce950cf4fbe7eca1ba12d828da110,0,3014.9,250237,0,83
1633,1634,0x2a96abb5125b12265ae7891813c8202d76ec79940,22.26,0,66.78,3,1
1634,1635,0x2aa2c52b0798694f9fba7605fecb7ee20720672c0,2036.64,4445.8,405713,149,23
1635,1636,0x2aaaea784267ac278d9a509ad32ebb065a5557a10,6.87,8045.95,64422.5,8,8
1636,1637,0x2ab827ba71a3034478db8d54b56bc0fd24c3f10e0,22.27,0,66.82,3,1
1637,1638,0x2abd062d7b31fbd7ad4b62d9ca198c04691647870,20659.8,31583.9,566133,6,14
1638,1639,0x2abefe682049396d6b641a3f88c161bc01eafa3e0,163.59,0.37,327.92,2,2
1639,1640,0x2ac714b31cb4a3044cf630b591382e832488d2b30,0,0,59.4,1,1
1640,1641,0x2acbaa4a28eda687104b4da474de91dcb43b2ac20,0,1010.78,4963.28,1,2
1641,1642,0x2ae8aee211ad628a4be6d95cd47813704ddc999a0,158.47,0,316.93,2,1
1642,1643,0x2aed7669c73f9d32c9027966e04b7d10e24cdd730,0,7876.62,291435,0,37
1643,1644,0x2af938e065542d7aa0f6c8a17eed9089b2c0e68c0,27641.2,17666.6,118257,3,2
1644,1645,0x2b0d173f7be7d9f8162b4d8056234f0e7dc563fe0,20550.3,6513.15,628525,29,5
1645,1646,0x2b10dccf53e6b655335b0a95c86e46aa29f81f2e0,22.77,0,68.3,3,1
1646,1647,0x2b11d32e503b372504c6d11d7c0d1edf1c5415810,13.03,120.21,203914,1460,1538
1647,1648,0x2b1bef64da6b1e897cb112efbb7e04a2a318b44c0,0,0,170.72,1,1
1648,1649,0x2b260d70b726b644299af03fe60a646d9df537ad0,0,1579.42,229015,0,145
1649,1650,0x2b2c38f420db76c2b051f14eb64ca2e4506bdba80,0,0,59.65,1,1
1650,1651,0x2b2d8dfd5ecec8a1714ad15cb24f22ef1677ed6f0,920.39,1243.92,221200,166,55
1651,1652,0x2b2eb6f32492d0437aac4b5e7da406f92f7b50410,22.16,0,66.47,3,1
1652,1653,0x2b2ed678b508fa666210214902052a2785439fc40,6.33,541.41,1095.48,2,2
1653,1654,0x2b36f2559e7818cc8f4afe748bf04b65eabc95fd0,27376.4,13369.6,654484,20,8
1654,1655,0x2b3d12087977eee01c087119b0c87045a60f88fa0,32.42,1928.34,1244277,610,635
1655,1656,0x2b421006a88540cc2fd7d8ef9eb4148faad0bef20,665.93,1629.77,1034064,126,583
1656,1657,0x2b547511af2a2a6faba5e4484f53609001a8aca20,2069.55,10094.5,366739,26,31
1657,1658,0x2b5abd4ba696f0c922368dc85b62d240e40c74d60,163.12,0.4,327.45,2,3
1658,1659,0x2b5dcf39926890b40034974b7287f1cc988c6e7d0,352974,0,705948,2,1
1659,1660,0x2b5e957ef7f6847c7ae4f1961735cae9f7835a8f0,15.72,0,47.15,3,1
1660,1661,0x2b6705cb41d9b0be7e54f3dffc77e5a8cb1c12440,17.67,0,53,3,1
1661,1662,0x2b711b27316c1d0c41dcb41889eb36238d9c8bfb0,102.22,29737.4,208775,6,7
1662,1663,0x2b7547b7cd541cb1e31abc085c40e41e751594640,0,2875.45,209908,0,73
1663,1664,0x2b75b6fbeb6e16d1a9767267e6fb81539c73f5840,8608.93,39682.3,874489,14,19
1664,1665,0x2b7896200f627fbfebd3227cc7548d27556100f40,0,2060.11,319317,0,155
1665,1666,0x2b7c7c11e4208ef19a1585918e29414ff04570fd0,0,2050.8,198927,0,97
1666,1667,0x2b8b6f1143d8d3acfecf42f5940c075f94e7d5ec0,0,0,2.12,1,1
1667,1668,0x2b91a6a5e3aa91633bccb67496b98507c7c622b30,162.67,0.82,326.97,2,2
1668,1669,0x2b931259cc84c8100216afcc448d1fc0f97168640,145.22,8133.65,49528,5,6
1669,1670,0x2b99cedee5babcb04d55a375c12a61663bc9c8090,32.72,3342.63,1207821,341,358
1670,1671,0x2b9a223331ec0c55971c68cc7289efdf806553dd0,0,28416.1,198913,0,7
1671,1672,0x2ba14bcb011ff3e780e05177f018e91db77a401b0,5418.91,39416.9,1007099,4,25
1672,1673,0x2ba3db091603f5264476616e18a05c92412a272c0,21.86,0,65.57,3,1
1673,1674,0x2ba5538d03aebe2d5b24cf60aebc1b53f622d9540,0,0,3.4,1,1
1674,1675,0x2ba807de714a1b03e4ffcb8df561e4987d1cd0850,4.9,27760.8,305403,7,11
1675,1676,0x2ba9c879f2fcbfab9b78cfedcab07b3668c6b17d0,10.59,26832.4,80529.1,3,3
1676,1677,0x2bad846f053a81422ac8b37de6a58a64c7552af70,4420.86,5621.25,351590,63,13
1677,1678,0x2bafe61f1a133f48d1396a8d97aa6eca300f38ec0,0,5192.47,18411.6,1,3
1678,1679,0x2bbe9f660f1fe729412c54e85d8aea12dbf7faa20,4.51,35129,772911,16,22
1679,1680,0x2bc0e790ca7fa7e6fd767a12d707e4f1f86066c80,2.25,0,8.98,4,2
1680,1681,0x2bc4c24960f539379ad4835a1a10d15d0a99012d0,88560.7,18593.8,321464,3,3
1681,1682,0x2bd2284a5a45e9a02575f1507d46e6475a9a6f960,680,548.97,207261,40,328
1682,1683,0x2bdb30434c17c4e9c3f4b058f3b093830cc2a3d60,162.76,0.37,326.25,2,2
1683,1684,0x2be8055d8a3fc3191f39f21d6a3979aaf9ee80750,5124.44,2328.97,864150,145,52
1684,1685,0x2bf4df3314570b1baece91b33f6a77054b9e105d0,1.76,29819.4,298212,10,10
1685,1686,0x2c0633d55877a44597aba6eae92a0b1c1b9facff0,156.38,0,312.75,2,1
1686,1687,0x2c0ea30182de3f5e8d61d4dc5604250026906c380,0,0,15,1,1
1687,1688,0x2c12f30e5a57bbbc211cdf14291f6ae03310b9940,1.76,107.27,327.08,3,3
1688,1689,0x2c522a7bedc9c8c40521c2b6fe3ec344b561f5b40,0,0,36.97,1,1
1689,1690,0x2c547f606df7ab8c429db768ef10133190779bda0,0,0,1.52,1,1
1690,1691,0x2c58f831a54a23e9f90ca41d466e3a8ff94784c40,0,0,23.97,1,1
1691,1692,0x2c5d182770c7de38cccfac77cafffd708c5c9a7b0,0,177064,991840,1,5
1692,1693,0x2c6180c081b9baf077e8d36ce60f57c32e997d280,13.01,0,65.03,5,1
1693,1694,0x2c69eff964714cf74f222365a9b035017f8ccf8e0,3.71,0,11.13,3,29
1694,1695,0x2c7e6e3a06dbd214c19001d393b5d2d061e02c3c0,0,0,0,0,1
1695,1696,0x2c88a91ea19c21c39df8c653962f38f5f9bfdf350,3.12,14177.9,99267.4,7,7
1696,1697,0x2c89f3c2b07763d8c7833ba43394c249c4d00b470,0,0,60292.2,1,1
1697,1698,0x2c8a5adcfb8fbcb2e410bc38ee2e090d924bbdd10,35043.3,0,70086.7,2,0
1698,1699,0x2c94418af35d646662a233d3809683ba7fa592510,161.34,1.42,325.52,2,2
1699,1700,0x2c96541e9b20a12db90d1a5b3f7432d903c888380,78.85,0.69,316.8,4,2
1700,1701,0x2c9f641279a3c0d5e965e41f69b7921e120521300,6.19,7775.82,365742,45,47
1701,1702,0x2ca41109e0462f55fa6a73bb9d18dcf24f3c49b00,0,1789.31,229031,0,128
1702,1703,0x2ca916d3e4c48d932a336a8881d985a0d173086f0,3.92,0,11.77,3,2
1703,1704,0x2caeed16af6dc8b82dba3710d3372cf861d4707f0,26.08,0.42,105.15,4,2
1704,1705,0x2cb29711f52dba123bbf7d0f2f058e79adec073f0,0,1905.45,226749,0,119
1705,1706,0x2cb299530af0dbae6b0702695cfdc2fa06e869030,19.62,912.17,1370019,1438,1471
1706,1707,0x2cb4cebd12a8725a18827e5feabce336e0c704430,2954.99,357.28,11008.7,3,6
1707,1708,0x2cb94a3cb89b0bc79b4f2a3c8dbe9a3fe634b4af0,7.24,1947.98,33224.4,15,17
1708,1709,0x2ccd9fee3e647633cef3d68d9cee3036e8d599c10,0,0,73.75,1,1
1709,1710,0x2ccebb61f06c7ab2a453555b5c7bea4a7159d40d0,102624,0,307873,3,1
1710,1711,0x2cd13eabb20a684040e46dff61af4df5279908ea0,0,2638.14,195222,0,74
1711,1712,0x2ce03796f512169f073c8c3e75361401340689af0,405.06,119333,961553,17,8
1712,1713,0x2ce98623cd3f7e75cdbb0243ab7d1301c972966b0,30.27,16726.1,268041,14,16
1713,1714,0x2ce9b5490d5ddfa421280e10efbc2b7c15925dd10,0,0,0.58,1,1
1714,1715,0x2cef2e4d7a4a1f939987b73b505df263f6e2b46a0,0,0,4.73,1,1
1715,1716,0x2cf1a1a68cd714dc3c153fa68bcb5d56ca7960420,0,30.85,61.7,0,2
1716,1717,0x2cf5060892a2134c969da21bbdfd2c40b768975a0,3.74,3840.69,23066.6,6,6
1717,1718,0x2d08e37e507965e1da2a22c78e815b5a82ac5c130,17.76,0,71.03,4,2
1718,1719,0x2d122beb9e6e01ab30acc1d4f8a72570b7fc1d6f0,0,0,180.72,1,1
1719,1720,0x2d12534689315057b687f8e7cac4187afe8ce8830,2.45,0.66,8.67,3,2
1720,1721,0x2d210535e1994bf0bfd9f79dcb45f42939b54b0e0,0,0,47.4,1,1
1721,1722,0x2d3eab55fe1f4ac323ee9946115a08791945b0980,117.08,1303,1200143,802,849
1722,1723,0x2d4004ffd6661d495cb2d92b057cf0ff8acef4c40,0,1554.25,198944,0,128
1723,1724,0x2d411c7f9b5096eac22a4cc04fcb69fa6420ae5b0,3.72,0.52,12.2,3,2
1724,1725,0x2d45f5c8ccbb47f0ac23cf632a80d59fa1188c9c0,162.58,0.3,325.77,2,2
1725,1726,0x2d468cc512b1cfaf34289a5199faec92361bc1440,3.24,0,9.73,3,2
1726,1727,0x2d478476a3791a3ed3643747b1ae09afafb826710,32.71,66728.1,200283,3,3
1727,1728,0x2d4bd6c0c229d97380b38ce9e2e38741e7b1662f0,26399.7,1333.77,430398,16,6
1728,1729,0x2d4e4758e3eb616eed79689026e0e7fdc0b8b4930,158.77,0,317.53,2,1
1729,1730,0x2d530fecd1279810695565042556f04f9a1ceb5a0,11044.8,1074.01,322142,28,12
1730,1731,0x2d623ab8e602c51c167073f13bea7e95c91e6d030,10.23,3985.82,31968.4,8,8
1731,1732,0x2d6634f1fe1d963c6ff42d51665982753f0f84f50,22.18,0,66.55,3,1
1732,1733,0x2d7b1f0ef743f6bccc5fd9217cfd6654ce5f7b4c0,43722.8,44729.5,574437,7,6
1733,1734,0x2d85886fef0ba5b73fde1d4924ec7872c06f65070,106.69,0.3,320.67,3,2
1734,1735,0x2d88eba8662e0b56928e78ecf718398d65fb97dc0,3307.98,2057.65,587591,126,83
1735,1736,0x2d8f45f6c815bf36603a1dc2d6838bc7184a3c080,162.94,0.03,325.97,2,3
1736,1737,0x2d96670c27470f48ec9b3facd88d6d31fabfce460,14.78,0,44.35,3,1
1737,1738,0x2da9548fcb637ebb457a4b05d36a2004a44f26e00,2.45,0.66,8.67,3,2
1738,1739,0x2daf4bd807b5ff8d6e828f0334c285592396f9750,161.24,0.94,324.37,2,2
1739,1740,0x2db7378df743b16fa9105f54db4d98be41a7f09c0,0,0,1.52,1,1
1740,1741,0x2dbba5f00a018764d71e5fe910cfd769869309990,0,1553.26,226777,0,146
1741,1742,0x2dd05c5762dc701249530cd17a983cc13f01cf7d0,127608,10039.3,668157,5,3
1742,1743,0x2de3bfb76d11873c7e5723cafd4d1f09cf143c6b0,22.1,0,66.3,3,1
1743,1744,0x2de4cd6e60f66ed1dd281a2dde202489e4a751850,108.39,0.48,326.62,3,3
1744,1745,0x2debeef44361860b2afcf26e393395a595d936540,154.77,0,309.53,2,1
1745,1746,0x2df7bc53bfb9e1a7664543e77abe2d6d500c088a0,0,1679.86,226781,0,135
1746,1747,0x2dfa9611480f644abaa64f4f7562bc428cb543500,0,0,16.32,1,1
1747,1748,0x2e0511667586e482fd6cf6d9baccd042adb2d98e0,0,0,94737.2,1,1
1748,1749,0x2e0533271251d69f94552b06a819385b3f94653c0,6.19,1764.58,3541.55,2,2
1749,1750,0x2e0666c173d89fee4db457656b4eb277944b84fe0,2922.05,224098,683982,4,3
1750,1751,0x2e0946d813c231a39f15f9d5b43119dde847be0c0,6263.83,2995.92,388106,6,117
1751,1752,0x2e0c6e7ce69732ebac1efc46fa3ef9b4ac8f5b4f0,0,0,1.47,1,1
1752,1753,0x2e136005c1f3f61209c237b85750341f2cd6296c0,17.97,5478.29,16506.8,4,3
1753,1754,0x2e1830d178d727d10c28c18bebdc147feacd92850,416.61,9917.16,608097,198,53
1754,1755,0x2e1857d0b653f88939533bdb1819792b34fc03d00,157.89,0,315.78,2,1
1755,1756,0x2e22d31b8351d5f051f85b8eb31cc012b1e2c07b0,21.36,0,64.08,3,1
1756,1757,0x2e39081b5abf1a826e517b1972b2d7b554649a0c0,1882.17,25007.3,249534,13,9
1757,1758,0x2e429c42efa340c6df9cacfd22a571d6f5dad0350,6.22,5879.89,17658.3,3,3
1758,1759,0x2e52eb54963ac8e204714248e8185748e70036000,0,1553.26,226776,0,146
1759,1760,0x2e5869b84858d8c3867196a428ce69a710b603c70,5.3,2675.37,5361.33,2,2
1760,1761,0x2e58d032594022c86f0ce84e6bb87d8123f448710,11.98,2894,220831,74,76
1761,1762,0x2e5d4e8b3dcdda65a193bd6478bed8b20633fb010,689.54,816.43,962827,725,567
1762,1763,0x2e6185745a9be92967df7472ee8a0a680606b2ce0,3043.85,5628.05,969189,152,90
1763,1764,0x2e6a87689bd1f00ad02bbee8ef8b9eab5e500ef40,19.8,17164.1,171839,10,10
1764,1765,0x2e6b78db0c4ff7f63d83447390e0a534b2977a9a0,161.88,0.3,324.37,2,2
1765,1766,0x2e6e213bafd6f1bbf5aec519177b3562b76e36ac0,22.79,0,68.38,3,1
1766,1767,0x2e7a7a7600eabcf9fd33cae3f4a708e3a4f1c9bc0,161.16,1.11,324.53,2,2
1767,1768,0x2e7ba4ba0d4b1659547097b3b361717ac114e9d50,14659,24740.4,899756,31,18
1768,1769,0x2e8a3e3df510f0f8196f168b0a5209be4abdb6f30,18.82,0,75.27,4,2
1769,1770,0x2e95484e5fa7f4027d38b9b4647da8572cbe515b0,164.68,0.21,329.78,2,2
1770,1771,0x2eadce4b9167d00e21400fc27f2dbf5079f70eb60,2.65,11373.4,841825,74,74
1771,1772,0x2eaec0cf7fb8c019a1e136d6f5de0e25bb91c4360,21.51,0,64.52,3,1
1772,1773,0x2eb150488f856123714d467b9cfc4393732051ea0,0,0,289.55,1,1
1773,1774,0x2eb5c67b8d64d4045b362be14e76a2aea2097dfd0,421.85,13533.3,166618,10,12
1774,1775,0x2eb71c446820041289ac835a16188baefb97c52b0,0,0,22.98,1,1
1775,1776,0x2eb8e9f0878a1692af486669b134f974977782820,13.22,0,66.1,5,1
1776,1777,0x2eba4a49859ba98a48254146152cdb4a1479b0240,0,35.74,357356,0,10000
1777,1778,0x2ebfee85a73035baba1513262b0587a1de914acf0,240.2,190357,381676,4,2
1778,1779,0x2ec028e097d0bac4a9dfed540ab7c91aa0ac855f0,0,13339.1,226765,0,17
1779,1780,0x2ecd81e43c1f66185446f4af7dfeaa6aae249f550,3487.85,4670.31,1053406,140,121
1780,1781,0x2ecf1af1803188c1d8bb3f3ee7c7b09a695c501c0,0,3423.26,10269.8,0,3
1781,1782,0x2ede5264391d156bd20d37187f610b0bd3117da50,6886.76,8632.33,935140,122,11
1782,1783,0x2edff394fbe0741cec52282fb4f6e8a95e77d1d60,557.89,212.73,345413,618,3
1783,1784,0x2ee27b172a5f26be1d438dc5cac28b4f22e910340,3372.51,18466.8,90729.9,5,4
1784,1785,0x2ee443e06209151cfdcba81aefca9b306e67e8370,2.09,133779,535134,8,4
1785,1786,0x2ee8b6c1b258cac555df9b91181769aa8ce00b3a0,0,232.85,64500.2,0,277
1786,1787,0x2eea780fc805a4351a121723c15ded99b01fb5d50,165.76,0.21,331.93,2,2
1787,1788,0x2f2655aefff8a2503b39efe51bb26d309d41fd720,164.08,0.82,329.78,2,2
1788,1789,0x2f2abe95aba5a22e5cba0e474f6aeaf9ba7344f60,1188.12,9073.02,133395,13,13
1789,1790,0x2f314f944259912973241f01c640c74ec6c5f48d0,17.95,864.38,1682472,1851,1908
1790,1791,0x2f36b7a49c32dc288e06244e5a2408c80edb53f70,12053.3,5797.14,478459,32,16
1791,1792,0x2f4121c188142b888ba5c24447872856f372db5e0,6.01,0.42,18.87,3,2
1792,1793,0x2f44a4f4f495e205e45db8dd34985cf93112ea220,0,0,2947.65,1,1
1793,1794,0x2f4a7f641eb6e2155945baeb1f4fc2298818e1f70,7.43,6583.56,916133,137,139
1794,1795,0x2f50fbf190499bd5f168c364a1d9f269de21557e0,0,28343.5,226748,0,8
1795,1796,0x2f51f462f1c59bb576907d6f67998618addc07e30,162.71,0.21,325.83,2,2
1796,1797,0x2f529d4591f0235539746f482be34f52915d2c0d0,0,3225.28,319303,0,99
1797,1798,0x2f52f9ae42b4adb033e57bbf934a7dd12959b3d00,1.93,0.1,5.98,3,2
1798,1799,0x2f54929a09571f6b233d4c59def4ef9a7cf5f32b0,32.18,0,64.37,2,1
1799,1800,0x2f5da40ebdb5b8dac0ccf0c5f2c30b5702da06960,0,6888.99,44532.2,1,6
1800,1801,0x2f610db2da6ff5bb689288bd0a3fd380cb3507810,1.09,0,3.28,3,2
1801,1802,0x2f6d019a7c99c9cb60c2575320d2e379160c407c0,13214.7,16443.6,389085,17,10
1802,1803,0x2f70ae7d3c337060eacdb56953421cc1d36d9a1b0,2779.87,9490.43,583325,5,60
1803,1804,0x2f725118622c6417718975e44201aad14d7698f80,1.85,0.42,8.25,4,2
1804,1805,0x2f855e09c2344cff8972ee408c8f6037a58df4a10,0,1674.79,192601,0,115
1805,1806,0x2f8de7a25164f2937fbfe79918de4ef56d8c6f100,39728.9,5276.38,407842,10,2
1806,1807,0x2fa4c09ee7f43504e0f276c8bfc8af9e66b56f460,162.72,0,325.43,2,1
1807,1808,0x2fb7ad13c64501eceaa2695062f5a088e00d86cb0,0,3781.52,60504.3,0,16
1808,1809,0x2fb893dc2ed091ad50df984877bcbcf54c071c130,4.4,0.47,379.4,86,3
1809,1810,0x2fbd99f0f58b834473296493ec1b07c74fd554430,136.72,12195.1,1257841,102,102
1810,1811,0x2fbde4177df33deaa2d13d5b2a1d27e033fc86140,15834.5,4347.46,168595,9,6
1811,1812,0x2fbee62d464b3243c85ffb6f437b8333cba92dc50,0,0,27.05,1,1
1812,1813,0x2fbfb3f83b109ad6769936b9dec85088192450270,108.83,0.04,326.58,3,2
1813,1814,0x2fc82fa18381d500fe62b257838e08d1a07356e00,0,33519,201114,0,6
1814,1815,0x2fe6cfac5f58e16bb31ec7e0a5c15283cb961af90,41813.3,4.57,334516,8,2
1815,1816,0x2ff2efd717e0b0db379f0a144e501130c9dc9fca0,123254,3129.65,502406,4,3
1816,1817,0x2ff35bd5a0bc7d59bcc11d707c82f337fa87988e0,160.91,0.63,323.08,2,2
1817,1818,0x2ff3a6de1e4dc135db62b61989b4a5bd5bf8d4e50,22.61,0,67.82,3,1
1818,1819,0x2ff99437f01dbc064426aafe21769de93de74ec60,0,88.41,884007,0,9999
1819,1820,0x3000a0dd016d57abc0eecf44539244c86b6e96bb0,0,0,43585.3,1,1
1820,1821,0x300553c31d84de3e13b574106a71921859a2146f0,2189.2,7164.32,1106299,93,126
1821,1822,0x30071893f3bf5df4ad25a718642d4fc879c627dc0,1061.84,29093.6,463164,80,13
1822,1823,0x301054c38625bcf29de51a84a7a42b5b95836aa30,0,1705.13,226782,0,133
1823,1824,0x301178d6bab33ba678190950c84698e456ba4e350,264870,599.77,797607,3,5
1824,1825,0x3011d01339f933e6c7a9a992fd22794ffac424e70,0,0,1.87,1,1
1825,1826,0x3015c4da01cf42c3d2ed0354d40911456235cdbd0,0,0,4.17,1,1
1826,1827,0x3019d22302d1ab2ad3495a1e53fdd78fd0c3df480,0,0,5.1,1,1
1827,1828,0x301a5c5d1de6ade86d0f19e0674b35bb0b52df720,4244.62,16924.2,343055,25,14
1828,1829,0x3029bfc6603827d175c879013dfb2b3c08c7145e0,30164,0,150820,5,1
1829,1830,0x302e26fbe2e1b2f80f42f9c7a1bc3cd7cdfabc600,4826.19,956.21,131497,11,82
1830,1831,0x30474623652a896acc8fca53161901c7f0e13e900,6088.8,0,18266.4,3,1
1831,1832,0x304cdf97c9d92dde78caa374b97941fc5f2b333d0,108.12,0.3,324.97,3,2
1832,1833,0x304e2e6dd8785778f314e02ba214fb74d7d4101b0,17.34,14.58,146222,146,9854
1833,1834,0x3051c7aee6a3bedd5289c84b47db45d7066cefaa0,19.74,0.14,79.38,4,3
1834,1835,0x305ca2db5d0460245ad9467bff7119a0551704090,160.95,0.33,322.55,2,2
1835,1836,0x30609fae5660a379db4bfd059239eabc5d432a140,158.28,0.63,317.83,2,2
1836,1837,0x30681211b3e2d6ba114a7ef9f6ccd73dcd8da77d0,0,30.57,313.93,1,2
1837,1838,0x306bd0fe19a49ba35c212656a9177479e51d679a0,0,1977.9,9889.52,0,5
1838,1839,0x306d60caf5ec9a16fb9024f9bdfe29d088a33c490,274957,0,549913,2,1
1839,1840,0x30736ca3a97adf34c65e3b6c8a4ad83eed250f640,29149.7,111614,1009512,4,8
1840,1841,0x3079abf4c9640030b10097e71249feb86211ea490,88.49,2773.56,1124108,354,394
1841,1842,0x307a11777b70fc503d3b5394b76b4d84fcfc8b3d0,0,1645.39,534752,0,325
1842,1843,0x3082f4c44e9754ede7e47248a21f0885a32ca0ec0,25.37,0,101.48,4,1
1843,1844,0x30845217c921bc59172ff5bdab941e57fc24dca50,166.24,0,332.48,2,2
